user_id,apply_date,label,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47
uid17354,2021-07-08,0,0.0,7.0,0.0,1.0,1.0,8.0,6.0,0.0,0.0,5.0,7.0,5.0,1.0,0.0,2.0,7.0,9.0,1.0,5.0,2.0,1.0,2.0,2.0,0.0,1.0,4.0,2.0,5.0,5.0,4.0,3.0,4.0,6.0,5.0,1.0,5.0,0.0,0.0,6.0,5.0,3.0,2.0,1.0,0.0,5.0,7.0,6.0
uid17355,2021-07-10,0,2.0,7.0,0.0,2.0,3.0,8.0,0.0,0.0,0.0,4.0,1.0,5.0,1.0,2.0,4.0,2.0,5.0,2.0,4.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,7.0,4.0,5.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,4.0,4.0,0.0,5.0,1.0,0.0
uid17356,2021-07-15,1,0.0,5.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,4.0,7.0,7.0,1.0,0.0,0.0,3.0,6.0,1.0,5.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,7.0,3.0,6.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0
uid17357,2021-07-17,0,1.0,3.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,9.0,4.0,0.0,1.0,1.0,2.0,5.0,2.0,4.0,2.0,1.0,4.0,2.0,1.0,0.0,1.0,4.0,6.0,5.0,4.0,4.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,2.0,2.0,0.0,4.0,0.0,0.0
uid17358,2021-07-16,1,1.0,3.0,0.0,2.0,3.0,5.0,0.0,0.0,4.0,2.0,9.0,6.0,0.0,2.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,5.0,7.0,6.0,6.0,4.0,7.0,7.0,4.0,0.0,1.0,0.0,0.0,5.0,5.0,2.0,1.0,1.0,0.0,4.0,1.0,5.0
uid17359,2021-07-12,0,3.0,7.0,0.0,4.0,5.0,7.0,0.0,0.0,1.0,3.0,9.0,8.0,0.0,4.0,6.0,5.0,7.0,2.0,4.0,4.0,2.0,1.0,4.0,2.0,0.0,1.0,6.0,7.0,5.0,5.0,4.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,2.0,3.0,0.0,4.0,0.0,5.0
uid17360,2021-07-19,0,0.0,4.0,1.0,2.0,5.0,8.0,7.0,5.0,1.0,5.0,6.0,3.0,1.0,2.0,6.0,6.0,8.0,3.0,5.0,1.0,0.0,6.0,3.0,0.0,0.0,5.0,6.0,7.0,5.0,3.0,3.0,9.0,9.0,5.0,0.0,9.0,9.0,0.0,6.0,5.0,5.0,5.0,4.0,9.0,6.0,9.0,9.0
uid17361,2021-07-08,1,1.0,5.0,1.0,1.0,1.0,7.0,0.0,0.0,5.0,4.0,0.0,5.0,0.0,1.0,2.0,3.0,7.0,1.0,4.0,2.0,1.0,3.0,3.0,0.0,0.0,4.0,5.0,7.0,4.0,5.0,3.0,7.0,7.0,5.0,0.0,8.0,0.0,0.0,5.0,7.0,6.0,6.0,6.0,7.0,6.0,8.0,9.0
uid17362,2021-07-12,0,0.0,7.0,0.0,1.0,1.0,9.0,7.0,0.0,0.0,5.0,9.0,2.0,0.0,1.0,1.0,5.0,8.0,1.0,5.0,1.0,1.0,6.0,2.0,0.0,1.0,1.0,4.0,6.0,5.0,3.0,2.0,6.0,6.0,5.0,0.0,4.0,0.0,0.0,6.0,6.0,7.0,5.0,5.0,0.0,5.0,5.0,4.0
uid17363,2021-07-14,0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,9.0,4.0,0.0,0.0,0.0,3.0,5.0,0.0,3.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,3.0,5.0,6.0,5.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
uid17364,2021-07-10,0,0.0,4.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,3.0,9.0,4.0,0.0,0.0,1.0,2.0,5.0,1.0,3.0,1.0,1.0,2.0,4.0,0.0,1.0,2.0,5.0,7.0,6.0,5.0,3.0,4.0,6.0,5.0,1.0,7.0,0.0,0.0,6.0,5.0,0.0,0.0,2.0,2.0,5.0,3.0,7.0
uid17365,2021-07-17,0,0.0,8.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,5.0,9.0,0.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,5.0,7.0,3.0,3.0,3.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,6.0,5.0,6.0,0.0,3.0,0.0,0.0
uid17366,2021-07-08,0,1.0,6.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,2.0,4.0,7.0,2.0,5.0,1.0,0.0,6.0,4.0,0.0,0.0,1.0,3.0,5.0,6.0,6.0,3.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,6.0,7.0,6.0,2.0,2.0,6.0,0.0
uid17367,2021-07-10,0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,5.0,1.0,7.0,1.0,1.0,1.0,3.0,7.0,2.0,5.0,4.0,2.0,1.0,4.0,2.0,0.0,3.0,3.0,6.0,6.0,7.0,4.0,3.0,3.0,6.0,3.0,4.0,0.0,0.0,3.0,1.0,4.0,6.0,5.0,0.0,6.0,0.0,6.0
uid17368,2021-07-10,0,1.0,8.0,3.0,1.0,1.0,9.0,6.0,0.0,6.0,6.0,4.0,3.0,1.0,0.0,1.0,8.0,9.0,1.0,6.0,1.0,0.0,6.0,3.0,0.0,0.0,2.0,7.0,8.0,8.0,2.0,2.0,7.0,8.0,5.0,0.0,9.0,0.0,0.0,7.0,4.0,5.0,5.0,5.0,0.0,8.0,5.0,9.0
uid17369,2021-07-12,0,0.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,7.0,3.0,1.0,0.0,1.0,2.0,3.0,2.0,4.0,3.0,0.0,7.0,2.0,0.0,1.0,0.0,3.0,5.0,5.0,6.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0
uid17370,2021-07-13,1,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,3.0,9.0,1.0,0.0,1.0,1.0,2.0,5.0,1.0,3.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,3.0,6.0,1.0,8.0,5.0,0.0,4.0,1.0,0.0,7.0,0.0,0.0,4.0,5.0,0.0,0.0,7.0,0.0,3.0,0.0,8.0
uid17371,2021-07-17,0,1.0,7.0,0.0,1.0,4.0,9.0,1.0,0.0,4.0,5.0,2.0,7.0,1.0,1.0,4.0,6.0,9.0,2.0,5.0,5.0,3.0,1.0,4.0,1.0,1.0,5.0,4.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0,0.0,1.0,8.0,8.0,4.0,5.0,0.0,4.0,4.0,5.0,5.0,6.0,7.0
uid17372,2021-07-16,0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0,3.0,3.0,8.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,4.0,3.0,0.0,4.0,4.0,0.0
uid17373,2021-07-18,0,1.0,8.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,3.0,0.0,5.0,0.0,1.0,1.0,5.0,8.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,3.0,6.0,6.0,4.0,6.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,2.0,2.0,0.0,4.0,0.0,0.0
uid17374,2021-07-10,0,0.0,3.0,1.0,0.0,1.0,7.0,0.0,0.0,2.0,3.0,9.0,2.0,0.0,0.0,1.0,2.0,5.0,1.0,3.0,0.0,0.0,8.0,4.0,1.0,0.0,3.0,5.0,7.0,4.0,3.0,5.0,3.0,4.0,4.0,0.0,6.0,0.0,0.0,4.0,3.0,0.0,5.0,5.0,0.0,4.0,5.0,9.0
uid17375,2021-07-19,0,0.0,4.0,2.0,1.0,1.0,6.0,1.0,0.0,4.0,4.0,8.0,2.0,0.0,1.0,1.0,3.0,5.0,1.0,4.0,0.0,0.0,8.0,4.0,0.0,0.0,2.0,5.0,7.0,5.0,8.0,3.0,7.0,7.0,5.0,0.0,1.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,0.0,6.0,8.0,9.0
uid17376,2021-07-12,0,3.0,5.0,0.0,5.0,7.0,9.0,4.0,0.0,1.0,5.0,9.0,3.0,0.0,5.0,8.0,4.0,8.0,3.0,6.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,3.0,5.0,6.0,3.0,6.0,5.0,6.0,0.0,1.0,0.0,5.0,5.0,5.0,7.0,5.0,5.0,4.0,5.0,0.0,7.0,8.0
uid17377,2021-07-14,0,2.0,3.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,2.0,9.0,1.0,0.0,3.0,4.0,2.0,3.0,1.0,2.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,5.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
uid17378,2021-07-13,0,1.0,7.0,5.0,2.0,4.0,8.0,6.0,0.0,8.0,5.0,9.0,5.0,0.0,2.0,5.0,5.0,8.0,2.0,5.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,6.0,8.0,4.0,3.0,2.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,4.0,5.0,7.0,9.0,9.0
uid17379,2021-07-15,0,0.0,4.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,1.0,4.0,8.0,0.0,6.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,5.0,6.0,4.0,4.0,6.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,6.0,5.0,0.0,4.0,3.0,0.0
uid17380,2021-07-09,1,1.0,5.0,0.0,3.0,7.0,8.0,1.0,3.0,0.0,5.0,6.0,4.0,1.0,3.0,7.0,6.0,9.0,3.0,6.0,3.0,3.0,2.0,1.0,0.0,1.0,4.0,7.0,7.0,3.0,8.0,5.0,8.0,8.0,4.0,0.0,0.0,6.0,6.0,5.0,5.0,4.0,6.0,5.0,8.0,5.0,9.0,0.0
uid17381,2021-07-09,0,0.0,5.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,4.0,8.0,5.0,0.0,0.0,0.0,2.0,4.0,1.0,4.0,1.0,1.0,4.0,3.0,1.0,0.0,1.0,5.0,6.0,6.0,5.0,5.0,4.0,4.0,3.0,0.0,1.0,0.0,0.0,4.0,7.0,0.0,0.0,4.0,0.0,3.0,3.0,6.0
uid17382,2021-07-09,0,0.0,5.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,4.0,9.0,4.0,0.0,0.0,0.0,6.0,8.0,0.0,4.0,1.0,1.0,4.0,3.0,0.0,0.0,2.0,2.0,5.0,3.0,4.0,3.0,5.0,5.0,7.0,0.0,6.0,0.0,0.0,5.0,6.0,4.0,3.0,2.0,4.0,9.0,8.0,8.0
uid17383,2021-07-12,0,2.0,5.0,1.0,4.0,5.0,8.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,4.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,5.0,1.0,0.0,0.0,3.0,2.0,3.0,8.0,3.0,17.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,4.0,4.0,0.0,0.0,0.0,1.0
uid17384,2021-07-12,1,1.0,2.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,3.0,4.0,5.0,1.0,2.0,5.0,1.0,2.0,2.0,3.0,3.0,2.0,5.0,3.0,1.0,0.0,0.0,3.0,5.0,7.0,6.0,5.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
uid17385,2021-07-10,0,1.0,8.0,3.0,3.0,4.0,9.0,7.0,2.0,7.0,5.0,8.0,6.0,0.0,3.0,5.0,7.0,9.0,3.0,5.0,1.0,0.0,7.0,5.0,0.0,0.0,3.0,4.0,6.0,3.0,3.0,4.0,5.0,6.0,7.0,1.0,6.0,0.0,0.0,5.0,4.0,7.0,6.0,5.0,6.0,9.0,8.0,8.0
uid17386,2021-07-13,0,1.0,5.0,0.0,1.0,1.0,7.0,2.0,1.0,0.0,4.0,9.0,7.0,0.0,1.0,1.0,4.0,7.0,1.0,4.0,4.0,2.0,2.0,3.0,0.0,1.0,1.0,6.0,8.0,7.0,6.0,4.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,4.0,5.0,0.0,2.0,6.0,0.0
uid17387,2021-07-14,0,1.0,7.0,0.0,2.0,5.0,9.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,7.0,6.0,9.0,3.0,5.0,0.0,0.0,9.0,2.0,0.0,0.0,1.0,4.0,6.0,6.0,6.0,2.0,6.0,7.0,7.0,1.0,0.0,0.0,0.0,7.0,6.0,5.0,4.0,3.0,0.0,8.0,0.0,0.0
uid17388,2021-07-08,0,2.0,5.0,5.0,2.0,2.0,4.0,0.0,0.0,6.0,4.0,2.0,7.0,1.0,1.0,3.0,4.0,6.0,2.0,4.0,3.0,1.0,2.0,1.0,0.0,1.0,7.0,5.0,6.0,6.0,5.0,4.0,8.0,8.0,6.0,0.0,6.0,6.0,0.0,5.0,5.0,0.0,0.0,0.0,8.0,7.0,8.0,9.0
uid17389,2021-07-14,0,1.0,7.0,7.0,2.0,2.0,9.0,0.0,0.0,9.0,6.0,4.0,7.0,1.0,1.0,2.0,7.0,9.0,2.0,6.0,0.0,0.0,9.0,3.0,1.0,0.0,5.0,4.0,7.0,4.0,4.0,2.0,8.0,9.0,6.0,0.0,9.0,4.0,4.0,8.0,7.0,7.0,6.0,6.0,8.0,7.0,8.0,9.0
uid17390,2021-07-09,0,1.0,4.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,9.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,8.0,7.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,5.0,0.0,5.0,8.0,5.0
uid17391,2021-07-10,0,1.0,7.0,1.0,1.0,5.0,8.0,0.0,3.0,3.0,4.0,5.0,4.0,1.0,1.0,6.0,5.0,8.0,3.0,4.0,0.0,0.0,9.0,3.0,1.0,1.0,1.0,4.0,6.0,3.0,3.0,7.0,4.0,5.0,3.0,0.0,9.0,0.0,0.0,5.0,5.0,0.0,4.0,4.0,0.0,4.0,0.0,9.0
uid17392,2021-07-08,0,0.0,7.0,0.0,2.0,3.0,7.0,5.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,5.0,5.0,8.0,2.0,4.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,5.0,6.0,6.0,2.0,4.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0
uid17393,2021-07-08,0,1.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,4.0,1.0,0.0,1.0,3.0,6.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,4.0,6.0,6.0,9.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,5.0
uid17394,2021-07-13,0,1.0,4.0,0.0,1.0,3.0,8.0,4.0,4.0,1.0,5.0,2.0,5.0,1.0,1.0,1.0,5.0,7.0,3.0,5.0,2.0,0.0,7.0,4.0,1.0,1.0,2.0,4.0,6.0,6.0,6.0,3.0,7.0,8.0,5.0,0.0,0.0,0.0,0.0,7.0,5.0,6.0,5.0,4.0,0.0,5.0,2.0,9.0
uid17395,2021-07-16,0,5.0,8.0,0.0,5.0,6.0,9.0,0.0,0.0,0.0,5.0,1.0,5.0,2.0,4.0,6.0,7.0,9.0,3.0,5.0,3.0,2.0,3.0,3.0,1.0,0.0,1.0,5.0,7.0,4.0,4.0,4.0,7.0,8.0,6.0,0.0,6.0,0.0,0.0,7.0,7.0,4.0,3.0,4.0,7.0,7.0,8.0,8.0
uid17396,2021-07-08,0,1.0,6.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,5.0,4.0,5.0,1.0,0.0,3.0,5.0,8.0,2.0,5.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,5.0,7.0,6.0,5.0,7.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,4.0,5.0,0.0,1.0,8.0,0.0
uid17397,2021-07-09,0,1.0,5.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,4.0,9.0,3.0,0.0,1.0,1.0,3.0,5.0,1.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0,4.0,7.0,4.0,3.0,5.0,6.0,6.0,5.0,0.0,6.0,0.0,0.0,5.0,4.0,5.0,6.0,5.0,4.0,6.0,6.0,7.0
uid17398,2021-07-17,0,0.0,4.0,1.0,0.0,0.0,7.0,4.0,1.0,1.0,3.0,9.0,2.0,0.0,0.0,0.0,4.0,8.0,0.0,4.0,1.0,0.0,7.0,2.0,0.0,1.0,0.0,3.0,7.0,3.0,5.0,4.0,5.0,5.0,3.0,0.0,4.0,0.0,0.0,5.0,0.0,6.0,6.0,5.0,0.0,4.0,5.0,6.0
uid17399,2021-07-11,0,1.0,5.0,2.0,1.0,2.0,7.0,0.0,1.0,7.0,3.0,0.0,5.0,0.0,1.0,2.0,5.0,7.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,5.0,6.0,6.0,5.0,4.0,6.0,6.0,5.0,0.0,4.0,0.0,0.0,5.0,3.0,4.0,3.0,2.0,5.0,8.0,7.0,7.0
uid17400,2021-07-12,0,0.0,6.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,4.0,9.0,3.0,0.0,0.0,0.0,6.0,8.0,0.0,4.0,1.0,1.0,3.0,3.0,0.0,0.0,3.0,3.0,5.0,5.0,5.0,3.0,5.0,6.0,3.0,0.0,1.0,0.0,0.0,6.0,1.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0
uid17401,2021-07-17,0,2.0,7.0,3.0,2.0,3.0,9.0,0.0,4.0,5.0,4.0,9.0,5.0,0.0,2.0,4.0,6.0,8.0,1.0,5.0,1.0,1.0,4.0,2.0,0.0,0.0,3.0,5.0,7.0,5.0,4.0,3.0,6.0,7.0,5.0,1.0,0.0,0.0,0.0,6.0,5.0,6.0,5.0,4.0,5.0,5.0,6.0,9.0
uid17402,2021-07-09,0,2.0,4.0,0.0,2.0,3.0,7.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,5.0,2.0,4.0,1.0,0.0,7.0,3.0,0.0,0.0,3.0,4.0,5.0,1.0,1.0,3.0,6.0,6.0,6.0,1.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,4.0,7.0,8.0,8.0
uid17403,2021-07-11,0,0.0,3.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,3.0,6.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,4.0,0.0,0.0,8.0,2.0,1.0,0.0,1.0,4.0,6.0,5.0,4.0,9.0,7.0,7.0,4.0,0.0,5.0,0.0,0.0,6.0,5.0,7.0,6.0,5.0,0.0,4.0,0.0,5.0
uid17404,2021-07-10,0,0.0,5.0,0.0,1.0,4.0,8.0,0.0,0.0,0.0,5.0,9.0,4.0,0.0,1.0,5.0,4.0,8.0,3.0,6.0,3.0,2.0,2.0,3.0,0.0,0.0,2.0,3.0,6.0,8.0,4.0,3.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,6.0,7.0,5.0,4.0,3.0,0.0,6.0,5.0,0.0
uid17405,2021-07-08,0,1.0,4.0,0.0,3.0,4.0,9.0,7.0,0.0,0.0,6.0,8.0,8.0,0.0,3.0,5.0,5.0,8.0,3.0,6.0,5.0,2.0,1.0,3.0,1.0,0.0,5.0,5.0,7.0,4.0,6.0,3.0,8.0,8.0,7.0,1.0,6.0,1.0,1.0,7.0,6.0,8.0,6.0,5.0,2.0,8.0,4.0,7.0
uid17406,2021-07-17,0,2.0,8.0,0.0,2.0,3.0,8.0,2.0,0.0,0.0,5.0,2.0,5.0,1.0,1.0,2.0,5.0,7.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,4.0,5.0,3.0,4.0,18.0,8.0,8.0,5.0,0.0,7.0,0.0,0.0,7.0,0.0,6.0,6.0,6.0,0.0,5.0,7.0,7.0
uid17407,2021-07-16,0,1.0,8.0,2.0,1.0,2.0,9.0,8.0,0.0,3.0,6.0,6.0,3.0,1.0,0.0,0.0,7.0,9.0,1.0,7.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,6.0,8.0,4.0,4.0,2.0,7.0,7.0,6.0,4.0,0.0,0.0,0.0,7.0,0.0,8.0,6.0,5.0,0.0,7.0,0.0,7.0
uid17408,2021-07-19,0,2.0,3.0,1.0,2.0,2.0,4.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,23.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0
uid17409,2021-07-09,0,0.0,3.0,8.0,0.0,0.0,5.0,1.0,0.0,9.0,4.0,9.0,6.0,0.0,0.0,1.0,2.0,5.0,0.0,4.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,5.0,6.0,6.0,6.0,3.0,4.0,5.0,5.0,0.0,4.0,0.0,0.0,5.0,4.0,7.0,6.0,5.0,4.0,8.0,6.0,7.0
uid17410,2021-07-11,0,0.0,3.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,4.0,8.0,6.0,0.0,1.0,1.0,2.0,5.0,2.0,4.0,1.0,0.0,7.0,3.0,1.0,0.0,1.0,2.0,4.0,3.0,6.0,7.0,2.0,4.0,2.0,0.0,4.0,0.0,0.0,4.0,5.0,6.0,5.0,4.0,0.0,2.0,0.0,5.0
uid17411,2021-07-14,0,1.0,8.0,2.0,2.0,4.0,9.0,9.0,6.0,2.0,5.0,8.0,8.0,0.0,2.0,4.0,8.0,9.0,3.0,5.0,3.0,3.0,1.0,3.0,1.0,1.0,5.0,6.0,8.0,5.0,4.0,3.0,7.0,7.0,3.0,0.0,5.0,7.0,7.0,6.0,7.0,6.0,5.0,4.0,1.0,3.0,2.0,9.0
uid17412,2021-07-08,0,1.0,5.0,0.0,2.0,4.0,7.0,1.0,0.0,0.0,4.0,5.0,6.0,1.0,2.0,4.0,4.0,7.0,2.0,4.0,2.0,2.0,1.0,4.0,0.0,0.0,5.0,6.0,7.0,7.0,6.0,4.0,8.0,8.0,1.0,0.0,8.0,0.0,0.0,4.0,3.0,2.0,1.0,1.0,0.0,1.0,3.0,8.0
uid17413,2021-07-14,0,1.0,2.0,1.0,2.0,5.0,7.0,0.0,0.0,7.0,2.0,0.0,4.0,0.0,2.0,5.0,1.0,4.0,1.0,3.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,3.0,6.0,6.0,6.0,7.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,3.0,5.0,0.0,4.0,0.0,8.0
uid17414,2021-07-16,0,0.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,1.0,3.0,5.0,1.0,4.0,3.0,3.0,2.0,4.0,1.0,0.0,4.0,3.0,6.0,7.0,6.0,12.0,7.0,7.0,1.0,0.0,7.0,0.0,0.0,3.0,5.0,2.0,4.0,4.0,6.0,1.0,7.0,8.0
uid17415,2021-07-12,0,0.0,1.0,2.0,0.0,1.0,8.0,0.0,0.0,4.0,5.0,9.0,1.0,0.0,0.0,1.0,6.0,6.0,1.0,5.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,4.0,5.0,5.0,3.0,4.0,0.0,7.0,4.0,0.0,4.0,0.0,0.0,7.0,6.0,5.0,6.0,5.0,0.0,5.0,0.0,8.0
uid17416,2021-07-14,0,1.0,4.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,1.0,1.0,3.0,7.0,1.0,3.0,3.0,1.0,5.0,3.0,1.0,0.0,1.0,2.0,3.0,5.0,6.0,8.0,5.0,5.0,0.0,0.0,4.0,0.0,0.0,5.0,3.0,4.0,3.0,3.0,1.0,0.0,2.0,5.0
uid17417,2021-07-12,0,2.0,7.0,0.0,4.0,5.0,9.0,1.0,0.0,0.0,5.0,3.0,6.0,1.0,3.0,5.0,5.0,8.0,3.0,5.0,3.0,0.0,6.0,3.0,0.0,0.0,5.0,5.0,7.0,5.0,5.0,3.0,6.0,6.0,8.0,1.0,5.0,6.0,1.0,5.0,4.0,5.0,5.0,5.0,6.0,9.0,8.0,7.0
uid17418,2021-07-16,0,2.0,5.0,0.0,5.0,5.0,9.0,1.0,0.0,0.0,5.0,9.0,5.0,0.0,5.0,5.0,4.0,7.0,3.0,5.0,3.0,0.0,7.0,4.0,0.0,0.0,1.0,3.0,6.0,3.0,4.0,6.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,3.0,4.0,0.0,4.0,0.0,0.0
uid17419,2021-07-15,0,1.0,5.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,3.0,9.0,3.0,0.0,1.0,1.0,3.0,6.0,1.0,4.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,4.0,21.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0
uid17420,2021-07-19,0,2.0,7.0,1.0,3.0,4.0,9.0,0.0,1.0,2.0,4.0,1.0,3.0,3.0,1.0,2.0,5.0,8.0,2.0,5.0,2.0,1.0,4.0,4.0,1.0,0.0,3.0,4.0,6.0,3.0,3.0,2.0,5.0,7.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,4.0,0.0,8.0,7.0,9.0
uid17421,2021-07-17,0,1.0,6.0,0.0,1.0,1.0,7.0,9.0,1.0,0.0,4.0,0.0,8.0,0.0,1.0,2.0,5.0,8.0,1.0,4.0,2.0,1.0,4.0,4.0,0.0,1.0,0.0,4.0,6.0,5.0,6.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,5.0,5.0,0.0,2.0,0.0,0.0
